,iterationName,gameID,trialNum,trialStartTime,submitTime,clickedTime,confirmTime,totalTrialDuration,PT,RT,cardinality,clicked,correct,score,symbols,symbolsProcess,targetLoc,d1,d2,messageLength,tokenRatio
1497,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,20,1639768336837.0,1639768353869.0,1639768357339.0,1639768358572.0,21.735,17.032,4.703,3,3,True,39,[3],1639768348599:3,3,1,2,1,0.3333333333333333
1498,run1,8837-997fbed8-ebe4-4945-99e4-b8d308029783,24,1639768343062.0,1639768355948.0,1639768372704.0,1639768373676.0,30.614,12.886,17.728,8,8,True,30,[3],1639768354546:3,2,7,9,1,0.125
1499,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,23,1639768330943.0,1639768357336.0,1639768378537.0,1639768382151.0,51.208,26.393,24.815,11,11,True,63,"[4, 4, 2, 1]","1639768350377:4,1639768350899:4,1639768352552:2,1639768354660:1",2,10,12,4,0.36363636363636365
1501,run1,3573-3add6275-4008-4032-b4e6-ba75f71323ca,23,1639768344052.0,1639768379583.0,1639768400492.0,1639768401732.0,57.68,35.531,22.149,15,15,True,63,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","1639768356885:1,1639768357247:1,1639768357632:1,1639768358482:1,1639768358908:1,1639768359357:1,1639768360160:1,1639768360641:1,1639768361115:1,1639768361613:1,1639768363154:2,1639768363596:2,1639768364341:2,1639768364815:2,1639768365296:2",1,14,16,15,1.0
1502,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,21,1639768360582.0,1639768384446.0,1639768398506.0,1639768400028.0,39.446,23.864,15.582,5,6,False,42,[3],1639768373711:3,2,4,6,1,0.2
1503,run1,8837-997fbed8-ebe4-4945-99e4-b8d308029783,25,1639768375754.0,1639768385876.0,1639768396564.0,1639768397704.0,21.95,10.122,11.828,3,3,True,33,[3],1639768384407:3,1,4,5,1,0.3333333333333333
1505,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,24,1639768384154.0,1639768388286.0,1639768391125.0,1639768392133.0,7.979,4.132,3.847,3,3,True,66,[3],1639768386154:3,3,2,1,1,0.3333333333333333
1507,run1,8837-997fbed8-ebe4-4945-99e4-b8d308029783,26,1639768399706.0,1639768410435.0,1639768413608.0,1639768414740.0,15.034,10.729,4.305,4,2,False,36,[4],1639768408883:4,2,3,2,1,0.25
1508,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,22,1639768402029.0,1639768413719.0,1639768421686.0,1639768427176.0,25.147,11.69,13.457,8,7,False,42,[3],1639768409983:3,2,9,7,1,0.125
1509,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,25,1639768394135.0,1639768418636.0,1639768432699.0,1639768433542.0,39.407,24.501,14.906,13,13,True,69,"[4, 4, 4, 1]","1639768409871:4,1639768410531:4,1639768414367:4,1639768414975:1",1,12,14,4,0.3076923076923077
1510,run1,8837-997fbed8-ebe4-4945-99e4-b8d308029783,27,1639768416770.0,1639768422996.0,1639768430112.0,1639768431184.0,14.414,6.226,8.188,11,11,True,36,[4],1639768421261:4,3,12,13,1,0.09090909090909091
1512,run1,3573-3add6275-4008-4032-b4e6-ba75f71323ca,24,1639768403734.0,1639768434795.0,1639768456042.0,1639768457202.0,53.468,31.061,22.407,14,14,True,66,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","1639768413683:1,1639768414020:1,1639768414389:1,1639768414791:1,1639768415401:1,1639768416452:1,1639768416853:1,1639768417375:1,1639768417841:1,1639768418282:1,1639768419559:2,1639768419992:2,1639768420699:2,1639768421108:2",1,13,15,14,1.0
1513,run1,8837-997fbed8-ebe4-4945-99e4-b8d308029783,28,1639768433197.0,1639768439867.0,1639768444918.0,1639768446428.0,13.231,6.67,6.561,16,16,True,39,[4],1639768438274:4,3,15,14,1,0.0625
1514,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,23,1639768429179.0,1639768442112.0,1639768461366.0,1639768463529.0,34.35,12.933,21.417,11,11,True,42,[4],1639768440383:4,1,9,10,1,0.09090909090909091
1515,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,26,1639768435545.0,1639768445949.0,1639768471550.0,1639768478198.0,42.653,10.404,32.249,8,8,True,72,"[4, 4]","1639768440415:4,1639768440670:4",3,7,9,2,0.25
1516,run1,8837-997fbed8-ebe4-4945-99e4-b8d308029783,29,1639768448433.0,1639768453309.0,1639768458066.0,1639768458962.0,10.529,4.876,5.653,13,13,True,42,[3],1639768451900:3,2,14,15,1,0.07692307692307693
1517,run1,8837-997fbed8-ebe4-4945-99e4-b8d308029783,30,1639768460978.0,1639768465755.0,1639768468327.0,1639768469374.0,8.396,4.777,3.619,1,1,True,45,[1],1639768464333:1,1,3,2,1,1.0
1518,run1,3573-3add6275-4008-4032-b4e6-ba75f71323ca,25,1639768459203.0,1639768475809.0,1639768486122.0,1639768487762.0,28.559,16.606,11.953,8,8,True,69,"[1, 1, 1, 1, 1, 1, 1, 1]","1639768465100:1,1639768465371:1,1639768465838:1,1639768466279:1,1639768466785:1,1639768467338:1,1639768467852:1,1639768468350:1",2,7,9,8,1.0
1519,run1,8837-997fbed8-ebe4-4945-99e4-b8d308029783,31,1639768471377.0,1639768478053.0,1639768487794.0,1639768488846.0,17.469,6.676,10.793,12,12,True,48,[3],1639768476216:3,1,13,11,1,0.08333333333333333
1520,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,24,1639768465537.0,1639768486760.0,1639768497281.0,1639768499915.0,34.378,21.223,13.155,9,9,True,45,[3],1639768485783:3,1,10,8,1,0.1111111111111111
1521,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,27,1639768480199.0,1639768489275.0,1639768494937.0,1639768496047.0,15.848,9.076,6.772,5,5,True,75,"[4, 1]","1639768485563:4,1639768486539:1",1,6,4,2,0.4
1522,run1,3573-3add6275-4008-4032-b4e6-ba75f71323ca,26,1639768489771.0,1639768505430.0,1639768513222.0,1639768516641.0,26.87,15.659,11.211,9,9,True,72,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","1639768497000:1,1639768497249:1,1639768497931:1,1639768498325:1,1639768499288:1,1639768499697:1,1639768500556:1,1639768501037:1,1639768501736:1",2,8,10,9,1.0
1523,run1,8837-997fbed8-ebe4-4945-99e4-b8d308029783,32,1639768490848.0,1639768506196.0,1639768514980.0,1639768516414.0,25.566,15.348,10.218,14,13,False,51,"[1, 2, 3, 4]","1639768501026:1,1639768501792:2,1639768503570:3,1639768504494:4",3,15,13,4,0.2857142857142857
1524,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,28,1639768498049.0,1639768508002.0,1639768512263.0,1639768513236.0,15.187,9.953,5.234,6,6,True,78,"[3, 3]","1639768505490:3,1639768505683:3",3,8,7,2,0.3333333333333333
1525,run1,3573-3add6275-4008-4032-b4e6-ba75f71323ca,27,1639768518643.0,1639768523667.0,1639768526802.0,1639768528152.0,9.509,5.024,4.485,3,3,True,75,"[1, 1, 1]","1639768521590:1,1639768522001:1,1639768522434:1",1,2,4,3,1.0
1526,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,25,1639768501924.0,1639768524592.0,1639768530197.0,1639768532986.0,31.062,22.668,8.394,4,4,True,48,[1],1639768523454:1,3,6,5,1,0.25
1527,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,29,1639768515238.0,1639768535318.0,1639768549712.0,1639768555230.0,39.992,20.08,19.912,10,10,True,81,"[3, 3, 3, 1]","1639768531389:3,1639768531765:3,1639768532325:3,1639768532891:1",2,9,8,4,0.4
1528,run1,3573-3add6275-4008-4032-b4e6-ba75f71323ca,28,1639768530157.0,1639768543284.0,1639768559042.0,1639768560369.0,30.212,13.127,17.085,11,11,True,78,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]","1639768537725:1,1639768538038:1,1639768538400:1,1639768538777:1,1639768539194:1,1639768539659:1,1639768540118:1,1639768540592:1,1639768541050:1,1639768541499:1,1639768542359:2",3,13,12,11,1.0
1529,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,26,1639768534994.0,1639768564519.0,1639768585394.0,1639768587857.0,52.863,29.525,23.338,10,10,True,51,[3],1639768562902:3,3,9,11,1,0.1
1530,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,30,1639768557233.0,1639768590067.0,1639768626509.0,1639768628977.0,71.744,32.834,38.91,15,15,True,84,"[3, 3, 3, 3, 3]","1639768582164:3,1639768583167:3,1639768584219:3,1639768586985:3,1639768587406:3",2,14,16,5,0.3333333333333333
1531,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,27,1639768589858.0,1639768606295.0,1639768614550.0,1639768618458.0,28.6,16.437,12.163,6,6,True,54,[1],1639768605254:1,3,8,7,1,0.16666666666666666
1532,run1,3573-3add6275-4008-4032-b4e6-ba75f71323ca,29,1639768562370.0,1639768625942.0,1639768629752.0,1639768631492.0,69.122,63.572,5.55,12,12,True,81,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]","1639768619933:1,1639768620254:1,1639768620655:1,1639768621073:1,1639768621546:1,1639768622027:1,1639768622477:1,1639768622942:1,1639768623432:1,1639768623905:1,1639768624660:2,1639768625062:2",2,11,13,12,1.0
1533,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,28,1639768620461.0,1639768635000.0,1639768661156.0,1639768663723.0,43.262,14.539,28.723,13,14,False,57,[3],1639768632502:3,3,12,14,1,0.07692307692307693
1534,run1,3573-3add6275-4008-4032-b4e6-ba75f71323ca,30,1639768633494.0,1639768644380.0,1639768648204.0,1639768649679.0,16.185,10.886,5.299,1,1,True,84,[1],1639768642794:1,2,3,2,1,1.0
1535,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,31,1639768630980.0,1639768653982.0,1639768662896.0,1639768663555.0,32.575,23.002,9.573,14,14,True,87,"[4, 4, 2, 4]","1639768649064:4,1639768649970:4,1639768651002:2,1639768651719:4",3,13,15,4,0.2857142857142857
1536,run1,3573-3add6275-4008-4032-b4e6-ba75f71323ca,31,1639768651680.0,1639768661088.0,1639768671872.0,1639768675912.0,24.232,9.408,14.824,7,7,True,87,"[1, 1, 1, 1, 1, 1, 1]","1639768657007:1,1639768657360:1,1639768657793:1,1639768658371:1,1639768658885:1,1639768659447:1,1639768659968:1",3,8,6,7,1.0
1537,run1,2852-daee019b-89a3-43bf-8e0a-d148eae257d7,32,1639768665557.0,1639768673422.0,1639768676061.0,1639768677882.0,12.325,7.865,4.46,4,4,True,90,[4],1639768671025:4,3,5,3,1,0.25
1538,run1,3573-3add6275-4008-4032-b4e6-ba75f71323ca,32,1639768677914.0,1639768684908.0,1639768693271.0,1639768694602.0,16.688,6.994,9.694,5,5,True,90,"[1, 1, 1, 1, 1]","1639768681891:1,1639768682252:1,1639768682694:1,1639768683160:1,1639768683585:1",2,3,4,5,1.0
1539,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,29,1639768665724.0,1639768689337.0,1639768706691.0,1639768708065.0,42.341,23.613,18.728,12,13,False,57,[1],1639768688238:1,1,13,14,1,0.08333333333333333
1540,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,30,1639768710067.0,1639768714280.0,1639768719118.0,1639768720310.0,10.243,4.213,6.03,1,1,True,57,[1],1639768713174:1,3,3,2,1,1.0
1541,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,31,1639768722318.0,1639768738625.0,1639768744549.0,1639768747079.0,24.761,16.307,8.454,7,5,False,60,[3],1639768735815:3,2,6,5,1,0.14285714285714285
1542,run1,3971-df3e4a0a-0949-44f1-ab5f-40b55f43e489,32,1639768749081.0,1639768758401.0,1639768768078.0,1639768769755.0,20.674,9.32,11.354,14,12,False,60,[4],1639768757582:4,3,13,12,1,0.07142857142857142
1543,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,1,1645043248999.0,1645043253752.0,1645043266521.0,1645043268006.0,19.007,4.753,14.254,2,4,False,0,[2],1645043252095:2,2,4,3,1,0.5
1544,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,2,1645043270010.0,1645043290084.0,1645043294221.0,1645043295339.0,25.329,20.074,5.255,11,11,True,0,[2],1645043287772:2,2,12,13,1,0.09090909090909091
1545,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,3,1645043297340.0,1645043307865.0,1645043318337.0,1645043319387.0,22.047,10.525,11.522,7,7,True,3,[3],1645043306756:3,3,6,5,1,0.14285714285714285
1546,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,4,1645043321478.0,1645043333318.0,1645043336933.0,1645043339741.0,18.263,11.84,6.423,16,14,False,6,[4],1645043332292:4,1,14,15,1,0.0625
1547,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,1,1645043319713.0,1645043333593.0,1645043337297.0,1645043339272.0,19.559,13.88,5.679,4,4,True,0,[4],1645043351059:4,3,3,2,1,0.25
1548,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,5,1645043341742.0,1645043355176.0,1645043365161.0,1645043367616.0,25.874,13.434,12.44,6,7,False,6,[3],1645043354032:3,1,5,7,1,0.16666666666666666
1549,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,2,1645043341274.0,1645043364629.0,1645043388965.0,1645043390398.0,49.124,23.355,25.769,14,15,False,3,[3],1645043384474:3,2,13,15,1,0.07142857142857142
1550,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,6,1645043369712.0,1645043382617.0,1645043392375.0,1645043394063.0,24.351,12.905,11.446,9,9,True,6,[1],1645043380620:1,1,8,7,1,0.1111111111111111
1551,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,7,1645043396063.0,1645043405579.0,1645043420439.0,1645043422650.0,26.587,9.516,17.071,8,10,False,9,[2],1645043404716:2,3,9,10,1,0.125
1552,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,3,1645043392404.0,1645043428970.0,1645043444369.0,1645043445415.0,53.011,36.566,16.445,15,16,False,3,[4],1645043448206:4,1,16,14,1,0.06666666666666667
1553,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,8,1645043424720.0,1645043430081.0,1645043438090.0,1645043439199.0,14.479,5.361,9.118,4,3,False,9,[4],1645043429048:4,1,5,3,1,0.25
1554,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,9,1645043441316.0,1645043447274.0,1645043450173.0,1645043451165.0,9.849,5.958,3.891,3,3,True,9,[3],1645043446328:3,3,2,4,1,0.3333333333333333
1555,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,10,1645043453167.0,1645043457316.0,1645043460541.0,1645043461988.0,8.821,4.149,4.672,1,1,True,12,[1],1645043456288:1,3,2,3,1,1.0
1556,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,11,1645043463990.0,1645043476555.0,1645043480588.0,1645043482956.0,18.966,12.565,6.401,13,14,False,15,[1],1645043472765:1,1,14,12,1,0.07692307692307693
1557,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,4,1645043447421.0,1645043477373.0,1645043501247.0,1645043519609.0,72.188,29.952,42.236,5,5,True,3,[1],1645043497383:1,2,7,6,1,0.2
1558,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,12,1645043484959.0,1645043491478.0,1645043503939.0,1645043505061.0,20.102,6.519,13.583,5,7,False,15,[1],1645043490496:1,3,6,7,1,0.2
1559,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,13,1645043507064.0,1645043519021.0,1645043532432.0,1645043533552.0,26.488,11.957,14.531,10,12,False,15,[1],1645043517969:1,2,11,12,1,0.1
1560,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,5,1645043521612.0,1645043536289.0,1645043549294.0,1645043557673.0,36.061,14.677,21.384,7,7,True,6,[2],1645043556597:2,3,8,6,1,0.14285714285714285
1561,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,14,1645043536008.0,1645043547398.0,1645043551670.0,1645043552732.0,16.724,11.39,5.334,15,16,False,15,[3],1645043546028:3,1,16,14,1,0.06666666666666667
1562,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,15,1645043554734.0,1645043562437.0,1645043564480.0,1645043565794.0,11.06,7.703,3.357,14,14,True,15,[1],1645043561486:1,1,15,16,1,0.07142857142857142
1563,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,16,1645043567888.0,1645043581620.0,1645043582719.0,1645043587157.0,19.269,13.732,5.537,12,12,True,18,[4],1645043579265:4,1,10,11,1,0.08333333333333333
1565,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,6,1645043559674.0,1645043587528.0,1645043628295.0,1645043637436.0,77.762,27.854,49.908,11,12,False,9,[3],1645043608026:3,2,12,10,1,0.09090909090909091
1566,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,17,1645043589160.0,1645043593270.0,1645043604782.0,1645043605840.0,16.68,4.11,12.57,2,2,True,21,[2],1645043591918:2,2,1,3,1,0.5
1567,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,18,1645043607843.0,1645043620094.0,1645043627370.0,1645043628952.0,21.109,12.251,8.858,11,11,True,24,[4],1645043619071:4,3,9,10,1,0.09090909090909091
1568,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,19,1645043630954.0,1645043643591.0,1645043647229.0,1645043650068.0,19.114,12.637,6.477,7,6,False,27,[2],1645043642668:2,2,8,6,1,0.14285714285714285
1569,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,7,1645043639439.0,1645043653634.0,1645043692391.0,1645043694464.0,55.025,14.195,40.83,8,7,False,9,[3],1645043670398:3,3,7,9,1,0.125
1571,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,20,1645043652071.0,1645043673390.0,1645043675576.0,1645043676937.0,24.866,21.319,3.547,16,15,False,27,[4],1645043672464:4,3,14,15,1,0.0625
1572,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,21,1645043679007.0,1645043688816.0,1645043699211.0,1645043700512.0,21.505,9.809,11.696,6,6,True,27,[2],1645043687457:2,1,7,5,1,0.16666666666666666
1574,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,22,1645043702515.0,1645043723308.0,1645043730809.0,1645043731681.0,29.166,20.793,8.373,9,11,False,30,[1],1645043722380:1,2,11,10,1,0.1111111111111111
1576,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,8,1645043696465.0,1645043743674.0,1645043755370.0,1645043767478.0,71.013,47.209,23.804,13,13,True,9,[3],1645043763629:3,2,14,12,1,0.07692307692307693
1577,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,23,1645043733751.0,1645043754991.0,1645043770837.0,1645043771963.0,38.212,21.24,16.972,8,8,True,30,[2],1645043753380:2,1,9,7,1,0.125
1579,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,24,1645043773965.0,1645043779757.0,1645043789674.0,1645043790710.0,16.745,5.792,10.953,4,4,True,33,[4],1645043778647:4,2,3,2,1,0.25
1580,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,9,1645043769481.0,1645043787570.0,1645043799166.0,1645043800671.0,31.19,18.089,13.101,9,10,False,12,[2],1645043804492:2,2,10,11,1,0.1111111111111111
1581,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,25,1645043792711.0,1645043797842.0,1645043800949.0,1645043802106.0,9.395,5.131,4.264,3,3,True,36,[3],1645043796662:3,3,1,2,1,0.3333333333333333
1582,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,26,1645043804175.0,1645043808405.0,1645043814367.0,1645043815348.0,11.173,4.23,6.943,1,1,True,39,[1],1645043807241:1,3,2,3,1,1.0
1583,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,10,1645043802678.0,1645043809269.0,1645043812806.0,1645043814630.0,11.952,6.591,5.361,3,3,True,12,[3],1645043828270:3,3,5,4,1,0.3333333333333333
1584,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,11,1645043816633.0,1645043828934.0,1645043841639.0,1645043845220.0,28.587,12.301,16.286,10,10,True,15,[2],1645043849178:2,1,11,9,1,0.1
1585,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,27,1645043817418.0,1645043834440.0,1645043840573.0,1645043843205.0,25.787,17.022,8.765,13,14,False,42,[1],1645043833510:1,1,14,15,1,0.07692307692307693
1586,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,12,1645043847223.0,1645043852739.0,1645043855063.0,1645043856961.0,9.738,5.516,4.222,1,1,True,18,[1],1645043872228:1,2,3,2,1,1.0
1587,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,28,1645043845209.0,1645043854294.0,1645043860433.0,1645043861873.0,16.664,9.085,7.579,5,5,True,42,[1],1645043853279:1,3,6,7,1,0.2
1589,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,29,1645043863876.0,1645043876273.0,1645043883539.0,1645043884549.0,20.673,12.397,8.276,10,10,True,45,[4],1645043875189:4,2,8,9,1,0.1
1590,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,13,1645043858968.0,1645043895295.0,1645043914781.0,1645043916025.0,57.057,36.327,20.73,12,13,False,21,[4],1645043915751:4,2,11,13,1,0.08333333333333333
1592,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,30,1645043886621.0,1645043907172.0,1645043918495.0,1645043919194.0,32.573,20.551,12.022,15,13,False,48,[4],1645043906172:4,3,14,13,1,0.06666666666666667
1593,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,14,1645043918031.0,1645043935509.0,1645043951157.0,1645043952990.0,34.959,17.478,17.481,6,6,True,21,[1],1645043955662:1,3,7,8,1,0.16666666666666666
1594,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,31,1645043921198.0,1645043941915.0,1645043948905.0,1645043949952.0,28.754,20.717,8.037,14,14,True,48,[2],1645043940813:2,1,15,13,1,0.07142857142857142
1595,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,15,1645043954992.0,1645043959640.0,1645043962863.0,1645043966607.0,11.615,4.648,6.967,2,2,True,24,[2],1645043979938:2,1,1,3,1,0.5
1596,run1,1752-ee27f788-ddc0-4cfc-91dd-4b2a70646a95,32,1645043952020.0,1645043971479.0,1645043974183.0,1645043974980.0,22.96,19.459,3.501,12,14,False,51,[1],1645043970358:1,2,14,13,1,0.08333333333333333
1598,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,16,1645043968615.0,1645043987709.0,1645044013940.0,1645044016135.0,47.52,19.094,28.426,16,16,True,27,[4],1645044007033:4,2,15,14,1,0.0625
1599,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,17,1645044018138.0,1645044036408.0,1645044041263.0,1645044042556.0,24.418,18.27,6.148,4,4,True,30,[4],1645044055077:4,1,5,3,1,0.25
1600,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,18,1645044044559.0,1645044056676.0,1645044066979.0,1645044076854.0,32.295,12.117,20.178,14,14,True,33,[4],1645044076794:4,2,13,15,1,0.07142857142857142
1602,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,19,1645044078860.0,1645044097581.0,1645044104546.0,1645044109858.0,30.998,18.721,12.277,15,15,True,36,[4],1645044108882:4,1,14,13,1,0.06666666666666667
1604,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,20,1645044111862.0,1645044125968.0,1645044128792.0,1645044130580.0,18.718,14.106,4.612,5,5,True,39,[1],1645044144075:1,3,7,6,1,0.2
1605,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,21,1645044132586.0,1645044140045.0,1645044143229.0,1645044144072.0,11.486,7.459,4.027,7,7,True,42,[3],1645044158428:3,3,8,9,1,0.14285714285714285
1606,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,22,1645044146079.0,1645044159372.0,1645044171885.0,1645044182540.0,36.461,13.293,23.168,11,9,False,45,[3],1645044179231:3,1,10,9,1,0.09090909090909091
1609,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,23,1645044184545.0,1645044218628.0,1645044222605.0,1645044224859.0,40.314,34.083,6.231,8,9,False,45,[3],1645044238812:3,2,7,9,1,0.125
1611,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,24,1645044226862.0,1645044246982.0,1645044256317.0,1645044259373.0,32.511,20.12,12.391,13,12,False,45,[3],1645044265773:3,2,12,14,1,0.07692307692307693
1614,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,25,1645044261379.0,1645044278315.0,1645044292751.0,1645044293720.0,32.341,16.936,15.405,9,9,True,45,[3],1645044298175:3,1,8,10,1,0.1111111111111111
1616,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,26,1645044295728.0,1645044300467.0,1645044302785.0,1645044303751.0,8.023,4.739,3.284,3,3,True,48,[3],1645044320226:3,3,4,5,1,0.3333333333333333
1617,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,27,1645044305754.0,1645044319972.0,1645044325905.0,1645044333685.0,27.931,14.218,13.713,10,10,True,51,[2],1645044340256:2,2,9,8,1,0.1
1619,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,28,1645044335687.0,1645044340569.0,1645044342286.0,1645044343127.0,7.44,4.882,2.558,1,1,True,54,[1],1645044360400:1,2,2,3,1,1.0
1621,run1,3807-6f677640-aa15-4ac7-b73f-072e5f55d236,29,1645044345134.0,1645044356453.0,1645044361011.0,1645044365247.0,20.113,11.319,8.794,12,12,True,57,[3],1645044377038:3,2,11,13,1,0.08333333333333333
